location_name,location_url,search_rank,search_term,location_found
Cite Veron,https://www.tripadvisor.com/Attraction_Review-g187147-d3928887-Reviews-Cite_Veron-Paris_Ile_de_France.html,861,Paris,"Paris, France"
"Fontaine Wallace a ""Colonnettes""",https://www.tripadvisor.com/Attraction_Review-g187147-d10446054-Reviews-Fontaine_Wallace_a_Colonnettes-Paris_Ile_de_France.html,862,Paris,"Paris, France"
White Night,https://www.tripadvisor.com/Attraction_Review-g187147-d8820398-Reviews-White_Night-Paris_Ile_de_France.html,863,Paris,"Paris, France"
Theatre National de la Colline,https://www.tripadvisor.com/Attraction_Review-g187147-d245146-Reviews-Theatre_National_de_la_Colline-Paris_Ile_de_France.html,864,Paris,"Paris, France"
Pavillon Carre de Baudouin,https://www.tripadvisor.com/Attraction_Review-g187147-d10252110-Reviews-Pavillon_Carre_de_Baudouin-Paris_Ile_de_France.html,865,Paris,"Paris, France"
Espace d'Animation des Blancs Manteaux,https://www.tripadvisor.com/Attraction_Review-g187147-d11887225-Reviews-Espace_d_Animation_des_Blancs_Manteaux-Paris_Ile_de_France.html,866,Paris,"Paris, France"
Galerie des Enfants du Museum,https://www.tripadvisor.com/Attraction_Review-g187147-d7182525-Reviews-Galerie_des_Enfants_du_Museum-Paris_Ile_de_France.html,867,Paris,"Paris, France"
Quartier de la Mouzaia,https://www.tripadvisor.com/Attraction_Review-g187147-d12318337-Reviews-Quartier_de_la_Mouzaia-Paris_Ile_de_France.html,868,Paris,"Paris, France"
French Open,https://www.tripadvisor.com/Attraction_Review-g187147-d8820231-Reviews-French_Open-Paris_Ile_de_France.html,869,Paris,"Paris, France"
Theatre de la Gaite-Montparnasse,https://www.tripadvisor.com/Attraction_Review-g187147-d11789059-Reviews-Theatre_de_la_Gaite_Montparnasse-Paris_Ile_de_France.html,870,Paris,"Paris, France"
Eglise Saint Michel des Batignolles,https://www.tripadvisor.com/Attraction_Review-g187147-d11959548-Reviews-Eglise_Saint_Michel_des_Batignolles-Paris_Ile_de_France.html,871,Paris,"Paris, France"
Statue de Beaumarchais,https://www.tripadvisor.com/Attraction_Review-g187147-d11718629-Reviews-Statue_de_Beaumarchais-Paris_Ile_de_France.html,872,Paris,"Paris, France"
Lilibricole,https://www.tripadvisor.com/Attraction_Review-g187147-d1790132-Reviews-Lilibricole-Paris_Ile_de_France.html,873,Paris,"Paris, France"
Jardin de la Rue de Chatillon,https://www.tripadvisor.com/Attraction_Review-g187147-d7086279-Reviews-Jardin_de_la_Rue_de_Chatillon-Paris_Ile_de_France.html,874,Paris,"Paris, France"
Galerie Charlotte Norberg,https://www.tripadvisor.com/Attraction_Review-g187147-d9810266-Reviews-Galerie_Charlotte_Norberg-Paris_Ile_de_France.html,875,Paris,"Paris, France"
Buste d'Antoine de Saint-Exupery,https://www.tripadvisor.com/Attraction_Review-g187147-d8545729-Reviews-Buste_d_Antoine_de_Saint_Exupery-Paris_Ile_de_France.html,876,Paris,"Paris, France"
Rikiki Theatre,https://www.tripadvisor.com/Attraction_Review-g187147-d8121602-Reviews-Rikiki_Theatre-Paris_Ile_de_France.html,877,Paris,"Paris, France"
Square Paul-Langevin,https://www.tripadvisor.com/Attraction_Review-g187147-d12004751-Reviews-Square_Paul_Langevin-Paris_Ile_de_France.html,878,Paris,"Paris, France"
Little India,https://www.tripadvisor.com/Attraction_Review-g187147-d10840345-Reviews-Little_India-Paris_Ile_de_France.html,879,Paris,"Paris, France"
Musee de la Legion d'honneur,https://www.tripadvisor.com/Attraction_Review-g187147-d10859539-Reviews-Musee_de_la_Legion_d_honneur-Paris_Ile_de_France.html,880,Paris,"Paris, France"
Fcom France,https://www.tripadvisor.com/Attraction_Review-g187147-d5294307-Reviews-Fcom_France-Paris_Ile_de_France.html,881,Paris,"Paris, France"
Theatre de l'Oeuvre,https://www.tripadvisor.com/Attraction_Review-g187147-d11873100-Reviews-Theatre_de_l_Oeuvre-Paris_Ile_de_France.html,882,Paris,"Paris, France"
Painvie,https://www.tripadvisor.com/Attraction_Review-g187147-d6874623-Reviews-Painvie-Paris_Ile_de_France.html,883,Paris,"Paris, France"
Port Autonome de Paris,https://www.tripadvisor.com/Attraction_Review-g187147-d9788440-Reviews-Port_Autonome_de_Paris-Paris_Ile_de_France.html,884,Paris,"Paris, France"
Sotheby's,https://www.tripadvisor.com/Attraction_Review-g187147-d10180732-Reviews-Sotheby_s-Paris_Ile_de_France.html,885,Paris,"Paris, France"
La Quatrieme Pomme,https://www.tripadvisor.com/Attraction_Review-g187147-d10737283-Reviews-La_Quatrieme_Pomme-Paris_Ile_de_France.html,886,Paris,"Paris, France"
Carpenters Workshop Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d10151985-Reviews-Carpenters_Workshop_Gallery-Paris_Ile_de_France.html,887,Paris,"Paris, France"
Le Messager Zadkine,https://www.tripadvisor.com/Attraction_Review-g187147-d10433170-Reviews-Le_Messager_Zadkine-Paris_Ile_de_France.html,888,Paris,"Paris, France"
Musee d'Ennery,https://www.tripadvisor.com/Attraction_Review-g187147-d10236682-Reviews-Musee_d_Ennery-Paris_Ile_de_France.html,889,Paris,"Paris, France"
Chateau de la Reine Blanche,https://www.tripadvisor.com/Attraction_Review-g187147-d10058792-Reviews-Chateau_de_la_Reine_Blanche-Paris_Ile_de_France.html,890,Paris,"Paris, France"
Marian Goodman Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d590586-Reviews-Marian_Goodman_Gallery-Paris_Ile_de_France.html,891,Paris,"Paris, France"
Musee des Maladies de la Peau,https://www.tripadvisor.com/Attraction_Review-g187147-d240642-Reviews-Musee_des_Maladies_de_la_Peau-Paris_Ile_de_France.html,892,Paris,"Paris, France"
Marche de Popincourt,https://www.tripadvisor.com/Attraction_Review-g187147-d10678113-Reviews-Marche_de_Popincourt-Paris_Ile_de_France.html,893,Paris,"Paris, France"
Kin Liou,https://www.tripadvisor.com/Attraction_Review-g187147-d10229215-Reviews-Kin_Liou-Paris_Ile_de_France.html,894,Paris,"Paris, France"
Chapelle Sainte-Therese,https://www.tripadvisor.com/Attraction_Review-g187147-d10439599-Reviews-Chapelle_Sainte_Therese-Paris_Ile_de_France.html,895,Paris,"Paris, France"
Passage vers les Etoiles,https://www.tripadvisor.com/Attraction_Review-g187147-d9861470-Reviews-Passage_vers_les_Etoiles-Paris_Ile_de_France.html,896,Paris,"Paris, France"
Eglise Saint-Antoine de Padoue,https://www.tripadvisor.com/Attraction_Review-g187147-d12163510-Reviews-Eglise_Saint_Antoine_de_Padoue-Paris_Ile_de_France.html,897,Paris,"Paris, France"
Eglise Saint Hippolyte,https://www.tripadvisor.com/Attraction_Review-g187147-d11929490-Reviews-Eglise_Saint_Hippolyte-Paris_Ile_de_France.html,898,Paris,"Paris, France"
Fontaine de la Porte Doree,https://www.tripadvisor.com/Attraction_Review-g187147-d11841617-Reviews-Fontaine_de_la_Porte_Doree-Paris_Ile_de_France.html,899,Paris,"Paris, France"
French Open,https://www.tripadvisor.com/Attraction_Review-g187147-d8820231-Reviews-French_Open-Paris_Ile_de_France.html,900,Paris,"Paris, France"
Arboretum du bois de Vincennes,https://www.tripadvisor.com/Attraction_Review-g187147-d11547897-Reviews-Arboretum_du_bois_de_Vincennes-Paris_Ile_de_France.html,901,Paris,"Paris, France"
Eglise Suedoise,https://www.tripadvisor.com/Attraction_Review-g187147-d3826851-Reviews-Eglise_Suedoise-Paris_Ile_de_France.html,902,Paris,"Paris, France"
Hotel des Ambassadeurs de Hollande,https://www.tripadvisor.com/Attraction_Review-g187147-d194210-Reviews-Hotel_des_Ambassadeurs_de_Hollande-Paris_Ile_de_France.html,903,Paris,"Paris, France"
Yvon Lambert Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d590588-Reviews-Yvon_Lambert_Gallery-Paris_Ile_de_France.html,904,Paris,"Paris, France"
Galerie Ariel Sibony,https://www.tripadvisor.com/Attraction_Review-g187147-d2614214-Reviews-Galerie_Ariel_Sibony-Paris_Ile_de_France.html,905,Paris,"Paris, France"
Ambassade d'Italie,https://www.tripadvisor.com/Attraction_Review-g187147-d11826880-Reviews-Ambassade_d_Italie-Paris_Ile_de_France.html,906,Paris,"Paris, France"
Monument to Alexandre Dumas,https://www.tripadvisor.com/Attraction_Review-g187147-d12326458-Reviews-Monument_to_Alexandre_Dumas-Paris_Ile_de_France.html,907,Paris,"Paris, France"
Bibliotheque Nationale de France,https://www.tripadvisor.com/Attraction_Review-g187147-d12309888-Reviews-Bibliotheque_Nationale_de_France-Paris_Ile_de_France.html,908,Paris,"Paris, France"
Place Paul Painleve,https://www.tripadvisor.com/Attraction_Review-g187147-d12277435-Reviews-Place_Paul_Painleve-Paris_Ile_de_France.html,909,Paris,"Paris, France"
Cave Balthazar,https://www.tripadvisor.com/Attraction_Review-g187147-d12277208-Reviews-Cave_Balthazar-Paris_Ile_de_France.html,910,Paris,"Paris, France"
Quartier des Batignolles,https://www.tripadvisor.com/Attraction_Review-g187147-d12232365-Reviews-Quartier_des_Batignolles-Paris_Ile_de_France.html,911,Paris,"Paris, France"
Le Sirop de ma Rue,https://www.tripadvisor.com/Attraction_Review-g187147-d12188820-Reviews-Le_Sirop_de_ma_Rue-Paris_Ile_de_France.html,912,Paris,"Paris, France"
ARTernative,https://www.tripadvisor.com/Attraction_Review-g187147-d12150461-Reviews-ARTernative-Paris_Ile_de_France.html,913,Paris,"Paris, France"
Centre Culturel Coreen,https://www.tripadvisor.com/Attraction_Review-g187147-d12118543-Reviews-Centre_Culturel_Coreen-Paris_Ile_de_France.html,914,Paris,"Paris, France"
JBF- Miromesnil Fine Art,https://www.tripadvisor.com/Attraction_Review-g187147-d12072636-Reviews-JBF_Miromesnil_Fine_Art-Paris_Ile_de_France.html,915,Paris,"Paris, France"
Eglise Saint Honore d'Eylau,https://www.tripadvisor.com/Attraction_Review-g187147-d11959536-Reviews-Eglise_Saint_Honore_d_Eylau-Paris_Ile_de_France.html,916,Paris,"Paris, France"
Bourse du Commerce,https://www.tripadvisor.com/Attraction_Review-g187147-d11817118-Reviews-Bourse_du_Commerce-Paris_Ile_de_France.html,917,Paris,"Paris, France"
Galerie Bartoux Elysees,https://www.tripadvisor.com/Attraction_Review-g187147-d11805390-Reviews-Galerie_Bartoux_Elysees-Paris_Ile_de_France.html,918,Paris,"Paris, France"
Theatre de la Pepiniere,https://www.tripadvisor.com/Attraction_Review-g187147-d11778953-Reviews-Theatre_de_la_Pepiniere-Paris_Ile_de_France.html,919,Paris,"Paris, France"
Les Douches La Galerie,https://www.tripadvisor.com/Attraction_Review-g187147-d11769217-Reviews-Les_Douches_La_Galerie-Paris_Ile_de_France.html,920,Paris,"Paris, France"
Theatre 13,https://www.tripadvisor.com/Attraction_Review-g187147-d11727075-Reviews-Theatre_13-Paris_Ile_de_France.html,921,Paris,"Paris, France"
Bibliotheque de l'Hotel de Ville,https://www.tripadvisor.com/Attraction_Review-g187147-d10761204-Reviews-Bibliotheque_de_l_Hotel_de_Ville-Paris_Ile_de_France.html,922,Paris,"Paris, France"
La Fille du Pirate,https://www.tripadvisor.com/Attraction_Review-g187147-d10389617-Reviews-La_Fille_du_Pirate-Paris_Ile_de_France.html,923,Paris,"Paris, France"
Dynamo Cycling,https://www.tripadvisor.com/Attraction_Review-g187147-d10225473-Reviews-Dynamo_Cycling-Paris_Ile_de_France.html,924,Paris,"Paris, France"
Vingtieme Theatre,https://www.tripadvisor.com/Attraction_Review-g187147-d10166548-Reviews-Vingtieme_Theatre-Paris_Ile_de_France.html,925,Paris,"Paris, France"
Le Guignol de Paris,https://www.tripadvisor.com/Attraction_Review-g187147-d10133133-Reviews-Le_Guignol_de_Paris-Paris_Ile_de_France.html,926,Paris,"Paris, France"
Galaxie des Arts,https://www.tripadvisor.com/Attraction_Review-g187147-d10105969-Reviews-Galaxie_des_Arts-Paris_Ile_de_France.html,927,Paris,"Paris, France"
Galerie Dina Sabourin,https://www.tripadvisor.com/Attraction_Review-g187147-d9874669-Reviews-Galerie_Dina_Sabourin-Paris_Ile_de_France.html,928,Paris,"Paris, France"
Galerie Fatiha Selam,https://www.tripadvisor.com/Attraction_Review-g187147-d8685251-Reviews-Galerie_Fatiha_Selam-Paris_Ile_de_France.html,929,Paris,"Paris, France"
Gallerie Zlotowski,https://www.tripadvisor.com/Attraction_Review-g187147-d8397239-Reviews-Gallerie_Zlotowski-Paris_Ile_de_France.html,930,Paris,"Paris, France"
French Open,https://www.tripadvisor.com/Attraction_Review-g187147-d8820231-Reviews-French_Open-Paris_Ile_de_France.html,931,Paris,"Paris, France"
International Visual Theatre,https://www.tripadvisor.com/Attraction_Review-g187147-d7258641-Reviews-International_Visual_Theatre-Paris_Ile_de_France.html,932,Paris,"Paris, France"
L'Oie Bleue,https://www.tripadvisor.com/Attraction_Review-g187147-d7051978-Reviews-L_Oie_Bleue-Paris_Ile_de_France.html,933,Paris,"Paris, France"
Ferme de Plaisance,https://www.tripadvisor.com/Attraction_Review-g187147-d5452755-Reviews-Ferme_de_Plaisance-Paris_Ile_de_France.html,934,Paris,"Paris, France"
Del gladiotore,https://www.tripadvisor.com/Attraction_Review-g187147-d4328847-Reviews-Del_gladiotore-Paris_Ile_de_France.html,935,Paris,"Paris, France"
National Theatre Museum,https://www.tripadvisor.com/Attraction_Review-g187147-d4308133-Reviews-National_Theatre_Museum-Paris_Ile_de_France.html,936,Paris,"Paris, France"
Galerie Documents,https://www.tripadvisor.com/Attraction_Review-g187147-d2613069-Reviews-Galerie_Documents-Paris_Ile_de_France.html,937,Paris,"Paris, France"
Galerie Anatome,https://www.tripadvisor.com/Attraction_Review-g187147-d2141240-Reviews-Galerie_Anatome-Paris_Ile_de_France.html,938,Paris,"Paris, France"
Le 29,https://www.tripadvisor.com/Attraction_Review-g187147-d1841435-Reviews-Le_29-Paris_Ile_de_France.html,939,Paris,"Paris, France"
Espace Glisse Paris 18,https://www.tripadvisor.com/Attraction_Review-g187147-d1545367-Reviews-Espace_Glisse_Paris_18-Paris_Ile_de_France.html,940,Paris,"Paris, France"
Maria Luisa,https://www.tripadvisor.com/Attraction_Review-g187147-d316187-Reviews-Maria_Luisa-Paris_Ile_de_France.html,941,Paris,"Paris, France"
Galerie Colnaghi,https://www.tripadvisor.com/Attraction_Review-g187147-d208964-Reviews-Galerie_Colnaghi-Paris_Ile_de_France.html,942,Paris,"Paris, France"
Au Passe Partout,https://www.tripadvisor.com/Attraction_Review-g187147-d188471-Reviews-Au_Passe_Partout-Paris_Ile_de_France.html,943,Paris,"Paris, France"
Monument a Francis Garnier,https://www.tripadvisor.com/Attraction_Review-g187147-d11798685-Reviews-Monument_a_Francis_Garnier-Paris_Ile_de_France.html,944,Paris,"Paris, France"
Statue du capitaine Dreyfus,https://www.tripadvisor.com/Attraction_Review-g187147-d11727049-Reviews-Statue_du_capitaine_Dreyfus-Paris_Ile_de_France.html,945,Paris,"Paris, France"
Chapelle Saint Vincent de Paul,https://www.tripadvisor.com/Attraction_Review-g187147-d12030867-Reviews-Chapelle_Saint_Vincent_de_Paul-Paris_Ile_de_France.html,946,Paris,"Paris, France"
Bibliotheque historique de la ville de Paris,https://www.tripadvisor.com/Attraction_Review-g187147-d10820952-Reviews-Bibliotheque_historique_de_la_ville_de_Paris-Paris_Ile_de_France.html,947,Paris,"Paris, France"
Pont Charles-de-Gaulle,https://www.tripadvisor.com/Attraction_Review-g187147-d11750152-Reviews-Pont_Charles_de_Gaulle-Paris_Ile_de_France.html,948,Paris,"Paris, France"
Eglise Saint Jean Baptiste de Belleville,https://www.tripadvisor.com/Attraction_Review-g187147-d11700508-Reviews-Eglise_Saint_Jean_Baptiste_de_Belleville-Paris_Ile_de_France.html,949,Paris,"Paris, France"
Ferme de Paris,https://www.tripadvisor.com/Attraction_Review-g187147-d10356420-Reviews-Ferme_de_Paris-Paris_Ile_de_France.html,950,Paris,"Paris, France"
Akteon Theatre,https://www.tripadvisor.com/Attraction_Review-g187147-d10082951-Reviews-Akteon_Theatre-Paris_Ile_de_France.html,951,Paris,"Paris, France"
Christuskirche - German Protestant Parish Church,https://www.tripadvisor.com/Attraction_Review-g187147-d8732259-Reviews-Christuskirche_German_Protestant_Parish_Church-Paris_Ile_de_France.html,952,Paris,"Paris, France"
Vol de Santos-Dumont,https://www.tripadvisor.com/Attraction_Review-g187147-d8646817-Reviews-Vol_de_Santos_Dumont-Paris_Ile_de_France.html,953,Paris,"Paris, France"
Theatre La Cachette,https://www.tripadvisor.com/Attraction_Review-g187147-d8442871-Reviews-Theatre_La_Cachette-Paris_Ile_de_France.html,954,Paris,"Paris, France"
Comedie Des 3 Bornes,https://www.tripadvisor.com/Attraction_Review-g187147-d3749879-Reviews-Comedie_Des_3_Bornes-Paris_Ile_de_France.html,955,Paris,"Paris, France"
Antiquites du Marche des Ternes,https://www.tripadvisor.com/Attraction_Review-g187147-d2088064-Reviews-Antiquites_du_Marche_des_Ternes-Paris_Ile_de_France.html,956,Paris,"Paris, France"
Theatre de la Cite Internationale,https://www.tripadvisor.com/Attraction_Review-g187147-d245150-Reviews-Theatre_de_la_Cite_Internationale-Paris_Ile_de_France.html,957,Paris,"Paris, France"
Piscine Beaujon,https://www.tripadvisor.com/Attraction_Review-g187147-d8627089-Reviews-Piscine_Beaujon-Paris_Ile_de_France.html,958,Paris,"Paris, France"
Musee du barreau de Paris,https://www.tripadvisor.com/Attraction_Review-g187147-d10906492-Reviews-Musee_du_barreau_de_Paris-Paris_Ile_de_France.html,959,Paris,"Paris, France"
"Cour Bel-Air, No. 56",https://www.tripadvisor.com/Attraction_Review-g187147-d188463-Reviews-Cour_Bel_Air_No_56-Paris_Ile_de_France.html,960,Paris,"Paris, France"
Paroisse Saint Ferdinand des Ternes,https://www.tripadvisor.com/Attraction_Review-g187147-d8281746-Reviews-Paroisse_Saint_Ferdinand_des_Ternes-Paris_Ile_de_France.html,961,Paris,"Paris, France"
French Open,https://www.tripadvisor.com/Attraction_Review-g187147-d8820231-Reviews-French_Open-Paris_Ile_de_France.html,962,Paris,"Paris, France"
Piscine Georges Vallerey,https://www.tripadvisor.com/Attraction_Review-g187147-d620025-Reviews-Piscine_Georges_Vallerey-Paris_Ile_de_France.html,963,Paris,"Paris, France"
Theatre de L'Archipel,https://www.tripadvisor.com/Attraction_Review-g187147-d8842891-Reviews-Theatre_de_L_Archipel-Paris_Ile_de_France.html,964,Paris,"Paris, France"
Theatre Musical Marsoulan,https://www.tripadvisor.com/Attraction_Review-g187147-d1514030-Reviews-Theatre_Musical_Marsoulan-Paris_Ile_de_France.html,965,Paris,"Paris, France"
Institut Finlandais,https://www.tripadvisor.com/Attraction_Review-g187147-d5850826-Reviews-Institut_Finlandais-Paris_Ile_de_France.html,966,Paris,"Paris, France"
Marche Mallasis,https://www.tripadvisor.com/Attraction_Review-g187147-d208981-Reviews-Marche_Mallasis-Paris_Ile_de_France.html,967,Paris,"Paris, France"
Statue of Saint-Denys,https://www.tripadvisor.com/Attraction_Review-g187147-d12172844-Reviews-Statue_of_Saint_Denys-Paris_Ile_de_France.html,968,Paris,"Paris, France"
Jardin de la Cite Aubry,https://www.tripadvisor.com/Attraction_Review-g187147-d10824618-Reviews-Jardin_de_la_Cite_Aubry-Paris_Ile_de_France.html,969,Paris,"Paris, France"
Mark Hudson,https://www.tripadvisor.com/Attraction_Review-g187147-d4421984-Reviews-Mark_Hudson-Paris_Ile_de_France.html,970,Paris,"Paris, France"
L'Hotel de Beauharnais,https://www.tripadvisor.com/Attraction_Review-g187147-d4922503-Reviews-L_Hotel_de_Beauharnais-Paris_Ile_de_France.html,971,Paris,"Paris, France"
La Cite fleurie,https://www.tripadvisor.com/Attraction_Review-g187147-d9874029-Reviews-La_Cite_fleurie-Paris_Ile_de_France.html,972,Paris,"Paris, France"
Bernard Magrex,https://www.tripadvisor.com/Attraction_Review-g187147-d6777904-Reviews-Bernard_Magrex-Paris_Ile_de_France.html,973,Paris,"Paris, France"
Bobart' - Objets et Curiosites,https://www.tripadvisor.com/Attraction_Review-g187147-d6496535-Reviews-Bobart_Objets_et_Curiosites-Paris_Ile_de_France.html,974,Paris,"Paris, France"
Galerie Artelie,https://www.tripadvisor.com/Attraction_Review-g187147-d4800837-Reviews-Galerie_Artelie-Paris_Ile_de_France.html,975,Paris,"Paris, France"
Karaoke Bars (7),https://www.tripadvisor.com/Attractions-g187147-Activities-c20-t105-Paris_Ile_de_France.html,976,Paris,"Paris, France"
Eglise Saint Francois d'Assise,https://www.tripadvisor.com/Attraction_Review-g187147-d12318384-Reviews-Eglise_Saint_Francois_d_Assise-Paris_Ile_de_France.html,977,Paris,"Paris, France"
Paris Rive Gauche,https://www.tripadvisor.com/Attraction_Review-g187147-d12298023-Reviews-Paris_Rive_Gauche-Paris_Ile_de_France.html,978,Paris,"Paris, France"
Eglise Saint Pierre de Chaillot,https://www.tripadvisor.com/Attraction_Review-g187147-d12287090-Reviews-Eglise_Saint_Pierre_de_Chaillot-Paris_Ile_de_France.html,979,Paris,"Paris, France"
Eglise Notre Dame de la Nativite de Bercy,https://www.tripadvisor.com/Attraction_Review-g187147-d12286975-Reviews-Eglise_Notre_Dame_de_la_Nativite_de_Bercy-Paris_Ile_de_France.html,980,Paris,"Paris, France"
Square d'Ajaccio,https://www.tripadvisor.com/Attraction_Review-g187147-d12284063-Reviews-Square_d_Ajaccio-Paris_Ile_de_France.html,981,Paris,"Paris, France"
Monument des Droits de l'Homme,https://www.tripadvisor.com/Attraction_Review-g187147-d12223190-Reviews-Monument_des_Droits_de_l_Homme-Paris_Ile_de_France.html,982,Paris,"Paris, France"
Eglise Saint Leon,https://www.tripadvisor.com/Attraction_Review-g187147-d12218384-Reviews-Eglise_Saint_Leon-Paris_Ile_de_France.html,983,Paris,"Paris, France"
Le viaduc d'Austerlitz,https://www.tripadvisor.com/Attraction_Review-g187147-d12163990-Reviews-Le_viaduc_d_Austerlitz-Paris_Ile_de_France.html,984,Paris,"Paris, France"
Parc des Pelouses d'Auteuil,https://www.tripadvisor.com/Attraction_Review-g187147-d12151844-Reviews-Parc_des_Pelouses_d_Auteuil-Paris_Ile_de_France.html,985,Paris,"Paris, France"
Eglise Saint Joseph des Epinettes,https://www.tripadvisor.com/Attraction_Review-g187147-d12137623-Reviews-Eglise_Saint_Joseph_des_Epinettes-Paris_Ile_de_France.html,986,Paris,"Paris, France"
Chapelle Notre Dame des Anges,https://www.tripadvisor.com/Attraction_Review-g187147-d12109679-Reviews-Chapelle_Notre_Dame_des_Anges-Paris_Ile_de_France.html,987,Paris,"Paris, France"
Prieure Saint Martin des Champs,https://www.tripadvisor.com/Attraction_Review-g187147-d12007987-Reviews-Prieure_Saint_Martin_des_Champs-Paris_Ile_de_France.html,988,Paris,"Paris, France"
Eglise Saint Francois de Sales,https://www.tripadvisor.com/Attraction_Review-g187147-d11959752-Reviews-Eglise_Saint_Francois_de_Sales-Paris_Ile_de_France.html,989,Paris,"Paris, France"
Square Alban Satragne,https://www.tripadvisor.com/Attraction_Review-g187147-d11867234-Reviews-Square_Alban_Satragne-Paris_Ile_de_France.html,990,Paris,"Paris, France"
La Danse de la Fontaine Emergente,https://www.tripadvisor.com/Attraction_Review-g187147-d11843666-Reviews-La_Danse_de_la_Fontaine_Emergente-Paris_Ile_de_France.html,991,Paris,"Paris, France"
Primeur du Marais,https://www.tripadvisor.com/Attraction_Review-g187147-d11811209-Reviews-Primeur_du_Marais-Paris_Ile_de_France.html,992,Paris,"Paris, France"
French Open,https://www.tripadvisor.com/Attraction_Review-g187147-d8820231-Reviews-French_Open-Paris_Ile_de_France.html,993,Paris,"Paris, France"
Galerie Folia,https://www.tripadvisor.com/Attraction_Review-g187147-d11798345-Reviews-Galerie_Folia-Paris_Ile_de_France.html,994,Paris,"Paris, France"
Eglise Saint Christophe de Javel,https://www.tripadvisor.com/Attraction_Review-g187147-d11645227-Reviews-Eglise_Saint_Christophe_de_Javel-Paris_Ile_de_France.html,995,Paris,"Paris, France"
Rue Saint-Martin,https://www.tripadvisor.com/Attraction_Review-g187147-d11549233-Reviews-Rue_Saint_Martin-Paris_Ile_de_France.html,996,Paris,"Paris, France"
Laboratoire Aerodynamique Eiffel,https://www.tripadvisor.com/Attraction_Review-g187147-d10910988-Reviews-Laboratoire_Aerodynamique_Eiffel-Paris_Ile_de_France.html,997,Paris,"Paris, France"
Galerie Claude Samuel,https://www.tripadvisor.com/Attraction_Review-g187147-d10836433-Reviews-Galerie_Claude_Samuel-Paris_Ile_de_France.html,998,Paris,"Paris, France"
Theatre le Lieu,https://www.tripadvisor.com/Attraction_Review-g187147-d10412606-Reviews-Theatre_le_Lieu-Paris_Ile_de_France.html,999,Paris,"Paris, France"
Galerie Lionelle Courbet,https://www.tripadvisor.com/Attraction_Review-g187147-d10294289-Reviews-Galerie_Lionelle_Courbet-Paris_Ile_de_France.html,1000,Paris,"Paris, France"
Peniche Anako,https://www.tripadvisor.com/Attraction_Review-g187147-d9788451-Reviews-Peniche_Anako-Paris_Ile_de_France.html,1001,Paris,"Paris, France"
Galerie Joseph,https://www.tripadvisor.com/Attraction_Review-g187147-d9727677-Reviews-Galerie_Joseph-Paris_Ile_de_France.html,1002,Paris,"Paris, France"
Maison d'Ourscamp,https://www.tripadvisor.com/Attraction_Review-g187147-d8653642-Reviews-Maison_d_Ourscamp-Paris_Ile_de_France.html,1003,Paris,"Paris, France"
Dorothy's Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d7256849-Reviews-Dorothy_s_Gallery-Paris_Ile_de_France.html,1004,Paris,"Paris, France"
Gagosian Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d7248858-Reviews-Gagosian_Gallery-Paris_Ile_de_France.html,1005,Paris,"Paris, France"
Theatre Pixel,https://www.tripadvisor.com/Attraction_Review-g187147-d7131089-Reviews-Theatre_Pixel-Paris_Ile_de_France.html,1006,Paris,"Paris, France"
L'Atelier Hubris,https://www.tripadvisor.com/Attraction_Review-g187147-d4817245-Reviews-L_Atelier_Hubris-Paris_Ile_de_France.html,1007,Paris,"Paris, France"
Le Petit chercheur d'art,https://www.tripadvisor.com/Attraction_Review-g187147-d4009769-Reviews-Le_Petit_chercheur_d_art-Paris_Ile_de_France.html,1008,Paris,"Paris, France"
Theatre Bourvil,https://www.tripadvisor.com/Attraction_Review-g187147-d245141-Reviews-Theatre_Bourvil-Paris_Ile_de_France.html,1009,Paris,"Paris, France"
Cite Internationale Universitaire de Paris,https://www.tripadvisor.com/Attraction_Review-g187147-d188694-Reviews-Cite_Internationale_Universitaire_de_Paris-Paris_Ile_de_France.html,1010,Paris,"Paris, France"
College Stanislas,https://www.tripadvisor.com/Attraction_Review-g187147-d194217-Reviews-College_Stanislas-Paris_Ile_de_France.html,1011,Paris,"Paris, France"
Helicopter Tours (2),https://www.tripadvisor.com/Attractions-g187147-Activities-c42-t227-Paris_Ile_de_France.html,1012,Paris,"Paris, France"
Passage Vendome,https://www.tripadvisor.com/Attraction_Review-g187147-d10053198-Reviews-Passage_Vendome-Paris_Ile_de_France.html,1013,Paris,"Paris, France"
Passage du Desir,https://www.tripadvisor.com/Attraction_Review-g187147-d10680939-Reviews-Passage_du_Desir-Paris_Ile_de_France.html,1014,Paris,"Paris, France"
Pont de Tolbiac,https://www.tripadvisor.com/Attraction_Review-g187147-d12286957-Reviews-Pont_de_Tolbiac-Paris_Ile_de_France.html,1015,Paris,"Paris, France"
Eglise Notre Dame du Perpetuel Secours,https://www.tripadvisor.com/Attraction_Review-g187147-d12270965-Reviews-Eglise_Notre_Dame_du_Perpetuel_Secours-Paris_Ile_de_France.html,1016,Paris,"Paris, France"
