addon_name,addon_url,search_rank,search_term,platform
File Search 38p,https://addons.mozilla.org/en-US/firefox/addon/file-search-1/?src=search,97,excel,Firefox
Soda PDF Online Services,https://addons.mozilla.org/en-US/firefox/addon/soda-pdf-online-services/?src=search,98,excel,Firefox
Pushpin,https://addons.mozilla.org/en-US/firefox/addon/pushpin/?src=search,99,excel,Firefox
HelloSign forGmail,https://addons.mozilla.org/en-US/firefox/addon/sign-in-gmail/?src=search,100,excel,Firefox
Online Math Games,https://addons.mozilla.org/en-US/firefox/addon/online-math-games/?src=search,101,excel,Firefox
Fileslap,https://addons.mozilla.org/en-US/firefox/addon/fileslap/?src=search,102,excel,Firefox
Bugzilla Request Flags,https://addons.mozilla.org/en-US/firefox/addon/bugzilla-request-flags/?src=search,103,excel,Firefox
Tabel Lista Firme din România,https://addons.mozilla.org/en-US/firefox/addon/tabel-lista-firme-din-romania/?src=search,104,excel,Firefox
Trolling Extension,https://addons.mozilla.org/en-US/firefox/addon/trolling-extension/?src=search,105,excel,Firefox
Campus Connection Grader,https://addons.mozilla.org/en-US/firefox/addon/campus-connection-grader/?src=search,106,excel,Firefox
Change to Simple Text,https://addons.mozilla.org/en-US/firefox/addon/change-to-simple-text/?src=search,107,excel,Firefox
fx-statistics,https://addons.mozilla.org/en-US/firefox/addon/fx-statistics/?src=search,108,excel,Firefox
GoSuivioo,https://addons.mozilla.org/en-US/firefox/addon/gosuivioo/?src=search,109,excel,Firefox
PickABook Toolbar,https://addons.mozilla.org/en-US/firefox/addon/pickabook-toolbar/?src=search,110,excel,Firefox
InboxClock,https://addons.mozilla.org/en-US/firefox/addon/inboxclock/?src=search,111,excel,Firefox
Partage d'écran SoConference,https://addons.mozilla.org/en-US/firefox/addon/partage-d%C3%A9cran-soconference/?src=search,112,excel,Firefox
Bloctoquote,https://addons.mozilla.org/en-US/firefox/addon/bloctoquote/?src=search,113,excel,Firefox
BLL Redirector,https://addons.mozilla.org/en-US/firefox/addon/bll-redirector/?src=search,114,excel,Firefox
TEST4U Online,https://addons.mozilla.org/en-US/firefox/addon/test4u-online/?src=search,115,excel,Firefox
Google Killer,https://addons.mozilla.org/en-US/firefox/addon/ilovevitaly/?src=search,116,excel,Firefox
Flint by Viralheat,https://addons.mozilla.org/en-US/firefox/addon/flint-by-viralheat/?src=search,117,excel,Firefox
"Micro sharing, highlight and share anything",https://addons.mozilla.org/en-US/firefox/addon/4qu/?src=search,118,excel,Firefox
Pwee URL Shortener,https://addons.mozilla.org/en-US/firefox/addon/pwee/?src=search,119,excel,Firefox
NeoNeko.net Anime und Manga,https://addons.mozilla.org/en-US/firefox/addon/NeoNekoNet/?src=search,120,excel,Firefox
轻笔记 网页剪辑器（原行客记事）,https://addons.mozilla.org/en-US/firefox/addon/thinkernote/?src=search,121,excel,Firefox
find that file,https://addons.mozilla.org/en-US/firefox/addon/find-that-file/?src=search,122,excel,Firefox
Science .PDF,https://addons.mozilla.org/en-US/firefox/addon/science-pdf/?src=search,123,excel,Firefox
Science .DOC,https://addons.mozilla.org/en-US/firefox/addon/science-doc/?src=search,124,excel,Firefox
ɢoogle Killer,https://addons.mozilla.org/en-US/firefox/addon/google-killer/?src=search,125,excel,Firefox
Science .XLS,https://addons.mozilla.org/en-US/firefox/addon/science-xls/?src=search,126,excel,Firefox
AnyCloud Search,https://addons.mozilla.org/en-US/firefox/addon/anycloud-search/?src=search,127,excel,Firefox
Science .PPT,https://addons.mozilla.org/en-US/firefox/addon/science-ppt/?src=search,128,excel,Firefox
