addon_name,addon_url,search_rank,search_term,platform
A User Finder for Facebook tool,https://chrome.google.com/webstore/detail/a-user-finder-for-faceboo/loindpnjhobmpflpacokkffaecemclgk,59,facebook,Chrome
(for Facebook™ Group) Invite All Friends 2016,https://chrome.google.com/webstore/detail/for-facebook-group-invite/immdhcooknefiihnjcjenbhinlohelgf,60,facebook,Chrome
Theme and Skin for Facebook,https://chrome.google.com/webstore/detail/theme-and-skin-for-facebo/fmpmanhnjcpdajcbjmjbhihhbagkinej,61,facebook,Chrome
Facebook Ad Highlighter,https://chrome.google.com/webstore/detail/facebook-ad-highlighter/mcdgjlkefibpdnepeljmlfkbbbpkoamf,62,facebook,Chrome
Facebook Advanced Search - Find User Info,https://chrome.google.com/webstore/detail/facebook-advanced-search/gohepdenmnoijddphlfdaojicklmpckm,63,facebook,Chrome
Facebook Friends Tracker,https://chrome.google.com/webstore/detail/facebook-friends-tracker/cnghoedoaldbfgcfjhmflaihgjnpoing,64,facebook,Chrome
"Discoverly for Gmail, LinkedIn, Facebook...",https://chrome.google.com/webstore/detail/discoverly-for-gmail-link/dijhcpbkalfgkcebgoncjmfpbamihgaf,65,facebook,Chrome
Facepad for Facebook™,https://chrome.google.com/webstore/detail/facepad-for-facebook/cgaknhmchnjaphondjciheacngggiclo,66,facebook,Chrome
Share Button for Facebook™,https://chrome.google.com/webstore/detail/share-button-for-facebook/mfhbjcpbgeeoefooikceflkjappkjfbm,67,facebook,Chrome
Download Facebook Album!,https://chrome.google.com/webstore/detail/download-facebook-album/fbedhblpfbdilhkdjfhcjdapmejealgi,68,facebook,Chrome
Music for Facebook,https://chrome.google.com/webstore/detail/music-for-facebook/ebpjgnfppnecnnaffbmfocapphedapfp,69,facebook,Chrome
Pablo,https://chrome.google.com/webstore/detail/pablo/gfpibnlcombjoeejlongmihndgkpnjjo,70,facebook,Chrome
WiseStamp - Email Signatures for Gmail,https://chrome.google.com/webstore/detail/wisestamp-email-signature/pbcgnkmbeodkmiijjfnliicelkjfcldg,71,facebook,Chrome
FDVT: Social Network Data Valuation Tool,https://chrome.google.com/webstore/detail/fdvt-social-network-data/blednbbpnnambjaefhlocghajeohlhmh,72,facebook,Chrome
Facebook Review on Any Website,https://chrome.google.com/webstore/detail/facebook-review-on-any-we/knlnhookpeoheicigpcefcajopekmmli,73,facebook,Chrome
Emoji Keyboard (2016) by EmojiOne™,https://chrome.google.com/webstore/detail/emoji-keyboard-2016-by-em/ipdjnhgkpapgippgcgkfcbpdpcgifncb,74,facebook,Chrome
