addon_name,addon_url,search_rank,search_term,platform
Popout for YouTube™,https://chrome.google.com/webstore/detail/popout-for-youtube/pofekaindcmmojfnfgbpklepkjfilcep,35,youtube,Chrome
Floating for YouTube™ Extension,https://chrome.google.com/webstore/detail/floating-for-youtube-exte/egncdnniomonjgpjbapalkckojhkfddk,36,youtube,Chrome
YouTweak for YouTube™ - Subscription Manager,https://chrome.google.com/webstore/detail/youtweak-for-youtube-subs/cfgpigllcihcpkbokdnmpkjobnebflgh,37,youtube,Chrome
Listen on Repeat Youtube Video Repeater,https://chrome.google.com/webstore/detail/listen-on-repeat-youtube/pgjcgpbffennccofdpganblbjiglnbip,38,youtube,Chrome
Youtube Playback Speed Control,https://chrome.google.com/webstore/detail/youtube-playback-speed-co/hdannnflhlmdablckfkjpleikpphncik,39,youtube,Chrome
AlienTube for YouTube™,https://chrome.google.com/webstore/detail/alientube-for-youtube/opgodjgjgojjkhlmmhdlojfehcemknnp,40,youtube,Chrome
Nextvid Stopper for YouTube™,https://chrome.google.com/webstore/detail/nextvid-stopper-for-youtu/lhgkhlpecokabjdphcgfakhegiacmoca,41,youtube,Chrome
TubeBuddy for YouTube,https://chrome.google.com/webstore/detail/tubebuddy-for-youtube/mhkhmbddkmdggbhaaaodilponhnccicb,42,youtube,Chrome
Potplayer Youtube Shortcut,https://chrome.google.com/webstore/detail/potplayer-youtube-shortcu/cfdpeaefecdlkdlgdpjjllmhlnckcodp,43,youtube,Chrome
Musixmatch Lyrics for YouTube,https://chrome.google.com/webstore/detail/musixmatch-lyrics-for-you/gfenjblodoldnbiddmggcbkcapiolbig,44,youtube,Chrome
Ratings Preview for YouTube™,https://chrome.google.com/webstore/detail/ratings-preview-for-youtu/piaphheklodiededmbmgfcfbcagncgka,45,youtube,Chrome
Flash® Player for YouTube™,https://chrome.google.com/webstore/detail/flash%C2%AE-player-for-youtube/lajdkhdcndkniopfefocbgbkofflagpm,46,youtube,Chrome
Frame by Frame for YouTube™,https://chrome.google.com/webstore/detail/frame-by-frame-for-youtub/elkadbdicdciddfkdpmaolomehalghio,47,youtube,Chrome
Audio Only Youtube,https://chrome.google.com/webstore/detail/audio-only-youtube/pkocpiliahoaohbolmkelakpiphnllog,48,youtube,Chrome
FasTube - Faster YouTube,https://chrome.google.com/webstore/detail/fastube-faster-youtube/mhkojhcnbjmmecmhbjnobopbbplmhfme,49,youtube,Chrome
MYouTube - YouTube Extension (Addon/Plugin),https://chrome.google.com/webstore/detail/myoutube-youtube-extensio/nojdofjkkahhdklccleaaeinfklmlaga,50,youtube,Chrome
Mini Player for YouTube™ Lite,https://chrome.google.com/webstore/detail/mini-player-for-youtube-l/folcpfpemhihhjigeedbddgmcjmdmkeh,51,youtube,Chrome
Video Deck for YouTube™,https://chrome.google.com/webstore/detail/video-deck-for-youtube/mpoakikepagdiphlmfaeifpojdmbnegj,52,youtube,Chrome
Age Restriction Bypass for YouTube™,https://chrome.google.com/webstore/detail/age-restriction-bypass-fo/idcgcddddikdniemhklllnbillohblpn,53,youtube,Chrome
Lyrics Here by Rob W,https://chrome.google.com/webstore/detail/lyrics-here-by-rob-w/lifkpflabnobkgbjpcmocmgcajlecbcp,54,youtube,Chrome
Youtube Zero Annotations,https://chrome.google.com/webstore/detail/youtube-zero-annotations/pkbdojddadoogfnjcblknggopgcbdnhn,55,youtube,Chrome
SmartSearch for YouTube™,https://chrome.google.com/webstore/detail/smartsearch-for-youtube/fpangaoielmaepplbaklenkbgbkgkbpf,56,youtube,Chrome
HostDolphins Dark + Black Theme for YouTube,https://chrome.google.com/webstore/detail/hostdolphins-dark-%2B-black/ghnodfhcccjlfhdbpnmoilcpmofdckkd,57,youtube,Chrome
