addon_name,addon_url,search_rank,search_term,platform
TextingHouse,https://chrome.google.com/webstore/detail/textinghouse/plioeekphajaajkahjjogkfgpnnbkpdl,56,excel,Chrome
Glacier tax 1099-B Stock Transactions Helper,https://chrome.google.com/webstore/detail/glacier-tax-1099-b-stock/mdnkfhpikjbgedlenpdnkhnfhdaohfcm,57,excel,Chrome
Snaptiks UIDs Converter,https://chrome.google.com/webstore/detail/snaptiks-uids-converter/phjfgnkofpnliccpmoghjfmbpehiggjp,58,excel,Chrome
Office Online,https://chrome.google.com/webstore/detail/office-online/ndjpnladcallmjemlbaebfadecfhkepb,59,excel,Chrome
Kami - PDF and Document Markup,https://chrome.google.com/webstore/detail/kami-pdf-and-document-mar/ecnphlgnajanjnkcmbpancdjoidceilk,60,excel,Chrome
Export PDF Documents - PDFfiller,https://chrome.google.com/webstore/detail/export-pdf-documents-pdff/ioiifjpfdohmmccaphekjhpbhjlkceai,61,excel,Chrome
LiangziDown,https://chrome.google.com/webstore/detail/%E9%87%8F%E5%AD%90%E5%85%9A/dkdgdjlebbekbmboilieclmigakdbjld,62,excel,Chrome
Better History,https://chrome.google.com/webstore/detail/better-history/obciceimmggglbmelaidpjlmodcebijb,63,excel,Chrome
"Plus for Trello (time track, reports, scrum)",https://chrome.google.com/webstore/detail/plus-for-trello-time-trac/gjjpophepkbhejnglcmkdnncmaanojkf,64,excel,Chrome
AwesomeDrive for Google Drive,https://chrome.google.com/webstore/detail/awesomedrive-for-google-d/aaebjepcfidgkojljbgoilgkgklehldj,65,excel,Chrome
OpenText Office Editor,https://chrome.google.com/webstore/detail/opentext-office-editor/hlphpjodcfdblfmbbdjodbfmlonmidfh,66,excel,Chrome
timeStats,https://chrome.google.com/webstore/detail/timestats/ejifodhjoeeenihgfpjijjmpomaphmah,67,excel,Chrome
Keywords Everywhere - Keyword Tool,https://chrome.google.com/webstore/detail/keywords-everywhere-keywo/hbapdpeemoojbophdfndmlgdhppljgmp,68,excel,Chrome
Online speech recognition,https://chrome.google.com/webstore/detail/online-speech-recognition/pehlbpmpoabkgenppepoaihkacolpdcf,69,excel,Chrome
HelloSign for Gmail,https://chrome.google.com/webstore/detail/hellosign-for-gmail/dciflieigdmogpmamcgbigingaodhnil,70,excel,Chrome
Yandex Wordstat Assistant,https://chrome.google.com/webstore/detail/yandex-wordstat-assistant/nbihjogngdgindfodcjbelhgjdpmkolc,71,excel,Chrome
Table Capture,https://chrome.google.com/webstore/detail/table-capture/iebpjdmgckacbodjpijphcplhebcmeop,72,excel,Chrome
AODocs - Smartbar for G Suite,https://chrome.google.com/webstore/detail/aodocs-smartbar-for-g-sui/aikbehojjdffmangolfbohjdigfdnepa,73,excel,Chrome
Web Defender - Real-time Web Protection,https://chrome.google.com/webstore/detail/web-defender-real-time-we/adaibkfbghiebecgfclpgpkgkmigmbmn,74,excel,Chrome
Save emails to PDF,https://chrome.google.com/webstore/detail/save-emails-to-pdf/dngbhajancmfmdnmhhdknhooljkddgnk,75,excel,Chrome
Cloump U-Scraper Plugin,https://chrome.google.com/webstore/detail/cloump-u-scraper-plugin/kaaalbpgkcljgpbbmnnndchegnmfomjm,76,excel,Chrome
Cloump u-scraper editor,https://chrome.google.com/webstore/detail/cloump-u-scraper-editor/igmdkinoebalkanobigfbbhlndmjjmjk,77,excel,Chrome
Open with Google Drive™ Viewer,https://chrome.google.com/webstore/detail/open-with-google-drive-vi/bdkpinfdldjdngmgfbifbdbgaoampkan,78,excel,Chrome
KeyRocket for Gmail™,https://chrome.google.com/webstore/detail/keyrocket-for-gmail/dmocchgkijnbjdjkmlglaemjhhdiobbp,79,excel,Chrome
Save My Eyes,https://chrome.google.com/webstore/detail/save-my-eyes/mbhpdkldehghoilbopkcpfijdhnincmh,80,excel,Chrome
Chrome Download Manager,https://chrome.google.com/webstore/detail/chrome-download-manager/mhajlnmbkfmnclimfamflbhhnneebpnh,81,excel,Chrome
ImageSpark - Ultimate Image Downloader,https://chrome.google.com/webstore/detail/imagespark-ultimate-image/hooaoionkjogngfhjjniefmenehnopag,82,excel,Chrome
Copytables,https://chrome.google.com/webstore/detail/copytables/ekdpkppgmlalfkphpibadldikjimijon,83,excel,Chrome
Open With Google Docs,https://chrome.google.com/webstore/detail/open-with-google-docs/ekbfdcmlmihblaacdcfedoplienplpob,84,excel,Chrome
Dux-Soup for LinkedIn,https://chrome.google.com/webstore/detail/dux-soup-for-linkedin/ppdakpfeaodfophjplfdedpcodkdkbal,85,excel,Chrome
Skrapp,https://chrome.google.com/webstore/detail/skrapp/gklkbifnmojjpmbkojffeamiblineife,86,excel,Chrome
Table Booster for Google Analytics,https://chrome.google.com/webstore/detail/table-booster-for-google/mhedbgbipbdppajofkiklhlbbdlldidj,87,excel,Chrome
Outlook.com Menu Dashboard,https://chrome.google.com/webstore/detail/outlookcom-menu-dashboard/gagchiflifnepeeiholgmdmhdbobkmhp,88,excel,Chrome
Linked Helper - automate work with LinkedIn,https://chrome.google.com/webstore/detail/linked-helper-automate-wo/ggmfnfhhfapdhpbhpfhllhdlimdghmaa,89,excel,Chrome
Soda PDF Online Services Plugin,https://chrome.google.com/webstore/detail/soda-pdf-online-services/jaddmaapanbhnddncggngbgmmcikmfkd,90,excel,Chrome
Clipix Browser Extension,https://chrome.google.com/webstore/detail/clipix-browser-extension/naiknjbaibnpdkodcaconkkapmgncbig,91,excel,Chrome
Universal Download Manager,https://chrome.google.com/webstore/detail/universal-download-manage/cnbdpmmcpacfdbhedpaaioflnnneoleb,92,excel,Chrome
Export History/Bookmarks to JSON/XLS*,https://chrome.google.com/webstore/detail/export-historybookmarks-t/dcoegfodcnjofhjfbhegcgjgapeichlf,93,excel,Chrome
Album,https://chrome.google.com/webstore/detail/album/obknigmaekkacdkckfeegcfiefdaeked,94,excel,Chrome
Image Hunter,https://chrome.google.com/webstore/detail/image-hunter/almnjighahkagjjopagliacnccgbmfdo,95,excel,Chrome
Finance41 Extension,https://chrome.google.com/webstore/detail/finance41-extension/adojojhmddiheilndfjlhddemdlfjfle,96,excel,Chrome
Clippings.io for Kindle and Evernote,https://chrome.google.com/webstore/detail/clippingsio-for-kindle-an/pnibcoleffbpdiohejiinidocmklphde,97,excel,Chrome
JapaneseEmoticons,https://chrome.google.com/webstore/detail/japaneseemoticons/fomablkkbmbjodfinocpjfakdieacgji,98,excel,Chrome
Tab-Snap,https://chrome.google.com/webstore/detail/tab-snap/ajjloplcjllkammemhenacfjcccockde,99,excel,Chrome
VITacademics Enhancement Suite,https://chrome.google.com/webstore/detail/vitacademics-enhancement/fdeagddeencldcpojhlngflmhipgkhbb,100,excel,Chrome
FilePreviews.io,https://chrome.google.com/webstore/detail/filepreviewsio/ehikoklcpeebdjcndeolpgoomjggmgoi,101,excel,Chrome
Cumulus Web,https://chrome.google.com/webstore/detail/cumulus-web/ohndojpkopphmijlemjgnpbbpefpaang,102,excel,Chrome
Peek,https://chrome.google.com/webstore/detail/peek/bfpogemllmpcpclnadighnpeeaegigjk,103,excel,Chrome
"Prospect Hive, Prospecting on Social Networks",https://chrome.google.com/webstore/detail/prospect-hive-prospecting/gjablkoadcjgddjcmogmakjmddgopjcp,104,excel,Chrome
Tikal Excel Importer (By Oren Farhi)),https://chrome.google.com/webstore/detail/tikal-excel-importer-by-o/mnfpafaoajbhdplcnfnbfgmphmddpdjn,105,excel,Chrome
Postfity.com,https://chrome.google.com/webstore/detail/postfitycom/mjhdfipdhjicefeklelaoeboghggaigc,106,excel,Chrome
OSpy,https://chrome.google.com/webstore/detail/ospy/hhmnenggolkkboikoaebdiepkgfhhgnc,107,excel,Chrome
"Please, Save My Tabs!",https://chrome.google.com/webstore/detail/please-save-my-tabs/lifcohecdiblhheidnilbjkkjgjdbgjh,108,excel,Chrome
Quản lý nhà hàng Offline by bsquochoai.ga,https://chrome.google.com/webstore/detail/qu%E1%BA%A3n-l%C3%BD-nh%C3%A0-h%C3%A0ng-offline/kfihimphlgblijdpfpbeonccdlfbeiam,109,excel,Chrome
SalesIntelligent - Sales Prospecting Software,https://chrome.google.com/webstore/detail/salesintelligent-sales-pr/fogppfgglccdldfifekgjjefdhogfhdi,110,excel,Chrome
Copy URLs,https://chrome.google.com/webstore/detail/copy-urls/efkmnflmpgiklkehhoeiibnmdfffmmjk,111,excel,Chrome
Hubstaff Time Tracker,https://chrome.google.com/webstore/detail/hubstaff-time-tracker/mipeohjjimeknlkekbemdjbjniogbgel,112,excel,Chrome
Snipping Window,https://chrome.google.com/webstore/detail/snipping-window/jecdlemamglakmmhlnjipkhdiohfjhjk,113,excel,Chrome
Show Image As Base64,https://chrome.google.com/webstore/detail/show-image-as-base64/dpccmhgpfjfhhnlodgbjkiemkgalomaj,114,excel,Chrome
Password Confidential,https://chrome.google.com/webstore/detail/password-confidential/jilfkcpkaebpoffjifmchdcpekglnjkl,115,excel,Chrome
Travian Kingdoms,https://chrome.google.com/webstore/detail/travian-kingdoms/gdjohjndalgpefddpbbdnodmkbeanpmp,116,excel,Chrome
DriveDirect for Google ドライブ（Chrome拡張用）,https://chrome.google.com/webstore/detail/drivedirect-for-google-%E3%83%89%E3%83%A9/cdnocbeppmcfjdiegchbaaccgkdglldl,117,excel,Chrome
VisualSP Training for Office 365,https://chrome.google.com/webstore/detail/visualsp-training-for-off/ohdihpdgfenligmhnmldmiabdhflokkh,118,excel,Chrome
VeRo Checker,https://chrome.google.com/webstore/detail/vero-checker/nlhklaenccbcnapnpaghliheibnkhdbc,119,excel,Chrome
BuscarNormas.com,https://chrome.google.com/webstore/detail/buscarnormascom/nijpjheigicfepgnklgnmhjjfpopkpjo,120,excel,Chrome
Backlog Autofilter,https://chrome.google.com/webstore/detail/backlog-autofilter/lafeccpeoldnpmliphoicodpknmkmodo,121,excel,Chrome
Cupcloud PlugIn,https://chrome.google.com/webstore/detail/cupcloud-plugin/okgegaagaoanhgfhodokonjnoeoiedfl,122,excel,Chrome
Simple Google Bookmarks Sync,https://chrome.google.com/webstore/detail/simple-google-bookmarks-s/aapfhogljejnbbgnfjchjgolfophodfi,123,excel,Chrome
Run Force.com SOQL Paginated,https://chrome.google.com/webstore/detail/run-forcecom-soql-paginat/jhgpiaofbicpedjhpllghnbfiilbmlio,124,excel,Chrome
SQLDelimiter,https://chrome.google.com/webstore/detail/sqldelimiter/ngobnmgdnggmcafeblbealjjnpakoghd,125,excel,Chrome
Copy as Plain Text,https://chrome.google.com/webstore/detail/copy-as-plain-text/hmjdnojobglgfjhfdeamomnjdlfcmogl,126,excel,Chrome
GPA-me,https://chrome.google.com/webstore/detail/gpa-me/mnpgbocbiohchhfjkcbppidafmeokidj,127,excel,Chrome
ISOM Canvas Tools,https://chrome.google.com/webstore/detail/isom-canvas-tools/hljflcjcodflogcmdnbeeoajccoafnhj,128,excel,Chrome
Blackboard Grade Exporter,https://chrome.google.com/webstore/detail/blackboard-grade-exporter/kpmnodpaiojmimoipcgnfbfiajegpfmo,129,excel,Chrome
"Tagmmer, store any file & any weblink.",https://chrome.google.com/webstore/detail/tagmmer-store-any-file-an/mgddlmpcgnledineknbjbbgbolhcppem,130,excel,Chrome
Github Emails Finder & Exporter PRO,https://chrome.google.com/webstore/detail/github-emails-finder-expo/aljekafekokpmbgmeodfbocanjbnkpop,131,excel,Chrome
Spreadsheet to JIRA,https://chrome.google.com/webstore/detail/spreadsheet-to-jira/lmgidnfcnjmijbmphpellnclmgahadjn,132,excel,Chrome
M i M,https://chrome.google.com/webstore/detail/m-i-m/jlppachnphenhdidmmpnbdjaipfigoic,133,excel,Chrome
APEX Enhanced Column Attributes,https://chrome.google.com/webstore/detail/apex-enhanced-column-attr/ggfkjemopafbajhobndhdoeboalpkbho,134,excel,Chrome
Amplifr,https://chrome.google.com/webstore/detail/amplifr/pipgogkdlnjbccnebnlgakekpdkhapoa,135,excel,Chrome
SimpleSeek,https://chrome.google.com/webstore/detail/simpleseek/egekcmpplcolapgadpfojhgohgnmclph,136,excel,Chrome
5/3/1 planner,https://chrome.google.com/webstore/detail/531-planner/aeaclelajhamgcmngdjlnpjjkggbcbbh,137,excel,Chrome
JIRA Worklog Tracker,https://chrome.google.com/webstore/detail/jira-worklog-tracker/fgmapjkdfhgnpknlbidhdhffckknpeml,138,excel,Chrome
MKT Digital 360,https://chrome.google.com/webstore/detail/mkt-digital-360/fcnphdlpdjhjileckiiapjhmdglmccdh,139,excel,Chrome
creema CSVダウンロード,https://chrome.google.com/webstore/detail/creema-csv%E3%83%80%E3%82%A6%E3%83%B3%E3%83%AD%E3%83%BC%E3%83%89/leffkiebfnoempigheagkmfhdbgfpeok,140,excel,Chrome
SmsGatewayCenter.com,https://chrome.google.com/webstore/detail/smsgatewaycentercom/omkimnadcmmfodbjmbjhnppfhbnmkfnp,141,excel,Chrome
Snap,https://chrome.google.com/webstore/detail/snap/hlicokkbkccndghponokgcmbimebbnnl,142,excel,Chrome
Scrapolysis,https://chrome.google.com/webstore/detail/scrapolysis/kgkenfklibnbdgljhcbehahbadbpbcbo,143,excel,Chrome
DeepSearch,https://chrome.google.com/webstore/detail/deepsearch/jlkomfekppedfijpagfiapmghpoaegpc,144,excel,Chrome
BulkEdit Opportunity Pipeline in Salesforce,https://chrome.google.com/webstore/detail/bulkedit-opportunity-pipe/ikmncaoopojigalbjbdlephohaipjiok,145,excel,Chrome
GauchoSpace-Enhancement-Suite,https://chrome.google.com/webstore/detail/gauchospace-enhancement-s/pheeppjlocebjmlilafogbilejnfhifc,146,excel,Chrome
LockMagic for Google Apps,https://chrome.google.com/webstore/detail/lockmagic-for-google-apps/fodcghlnonjfljabkcogjcnfpocgipni,147,excel,Chrome
WebMerge - Populate Templates in Seconds,https://chrome.google.com/webstore/detail/webmerge-populate-templat/bmhfbgdanbckbnnpcjjohabcoabohnnc,148,excel,Chrome
易蜂云采集,https://chrome.google.com/webstore/detail/%E6%98%93%E8%9C%82%E4%BA%91%E9%87%87%E9%9B%86/pmphjglabipoeohophempomjboblomfa,149,excel,Chrome
spaces,https://chrome.google.com/webstore/detail/spaces/pojnopfkpkjjfpjiomapfaenjakmklla,150,excel,Chrome
Statistical Significance Calculator,https://chrome.google.com/webstore/detail/statistical-significance/mohicogonnidooncgpenfafpojogoeah,151,excel,Chrome
Trellohub,https://chrome.google.com/webstore/detail/trellohub/enoaegdanaicipjdcbjgjanaimjflpkp,152,excel,Chrome
Keyword Tracker,https://chrome.google.com/webstore/detail/keyword-tracker/hilccdlfglbadppmnlgdkookhfjgkjjp,153,excel,Chrome
Minterrific,https://chrome.google.com/webstore/detail/minterrific/keiapmdadjpeepmpkacbfhamlnkjinbd,154,excel,Chrome
LYON 2 emploi du temps,https://chrome.google.com/webstore/detail/lyon-2-emploi-du-temps/mfhpcdcdihloobjakbnconigglijdfcd,155,excel,Chrome
multisend,https://chrome.google.com/webstore/detail/multisend/pmbmnanffjphebhlejfnbghanlkakjcn,156,excel,Chrome
FW2.me - URL Shortener,https://chrome.google.com/webstore/detail/fw2me-url-shortener/omdadkhiankheplnfepiiifomonphneb,157,excel,Chrome
101 VOICE Call Assistant (Beta),https://chrome.google.com/webstore/detail/101-voice-call-assistant/boajlkmleglcecbbkegfnjgmieijmdea,158,excel,Chrome
