addon_name,addon_url,search_rank,search_term,platform
Hope Chest,https://chrome.google.com/webstore/detail/hope-chest/gjneklbanpnnjdeddbnkkgeljkhpblhp,166,pdf,Chrome
DHBW Moodle *better* PDF view,https://chrome.google.com/webstore/detail/dhbw-moodle-better-pdf-vi/lhilgoaocinoookmbecacpekpkphbdbe,167,pdf,Chrome
Assemble Multiple PDF documents - PDFfiller,https://chrome.google.com/webstore/detail/assemble-multiple-pdf-doc/pmgfneoofkncbnghbfcdfhgogojfaghm,168,pdf,Chrome
Tab Scroller - Guitar Tab Auto Scroll,https://chrome.google.com/webstore/detail/tab-scroller-guitar-tab-a/niepofkdkfigkcabifpgagjlhecpjdcm,169,pdf,Chrome
Lichess print-friendly PDF,https://chrome.google.com/webstore/detail/lichess-print-friendly-pd/goijhimgdjppmhmjkaglhggoapkgobfg,170,pdf,Chrome
Add Sticky Notes to PDFs - PDFfiller,https://chrome.google.com/webstore/detail/add-sticky-notes-to-pdfs/kfkhnmhgnlhdcapedebnlikhplnggide,171,pdf,Chrome
eSign PDF Documents - PDFfiller,https://chrome.google.com/webstore/detail/esign-pdf-documents-pdffi/lnpcoifpbpbaggijepobjfkgjjbkjdln,172,pdf,Chrome
Underline In PDF - PDFfiller,https://chrome.google.com/webstore/detail/underline-in-pdf-pdffille/iakeiifnecefnkjkjikpcdkhifkmmdgl,173,pdf,Chrome
Attatch Sticky Notes To PDF - PDFfiller,https://chrome.google.com/webstore/detail/attatch-sticky-notes-to-p/akpcpbpmkkiphnpplfaanibmgfnfmopa,174,pdf,Chrome
F1000 Annotator,https://chrome.google.com/webstore/detail/f1000-annotator/ljfhgpiambpnabgpnaihcebebmoijfci,175,pdf,Chrome
DocSharePoint,https://chrome.google.com/webstore/detail/docsharepoint/ehpcjkebhdmdjogaggjbdiapfhlmnkkm,176,pdf,Chrome
Web Clipper (Nimbus),https://chrome.google.com/webstore/detail/web-clipper-nimbus/kiokdhlcmjagacmcgoikapbjmmhfchbi,177,pdf,Chrome
SSRN PDF,https://chrome.google.com/webstore/detail/ssrn-pdf/ccdmcjbjbkjbcoghdcnkbgmphmcglknd,178,pdf,Chrome
Erase Text in PDF - PDFfiller,https://chrome.google.com/webstore/detail/erase-text-in-pdf-pdffill/nelpblmahmomfllndcnalhhmoaajclka,179,pdf,Chrome
Change PDF To Editable Format - PDFfiller,https://chrome.google.com/webstore/detail/change-pdf-to-editable-fo/hbfomekakcgdpaiacekppjjokamhdogf,180,pdf,Chrome
Store Documents Online - PDFfiller,https://chrome.google.com/webstore/detail/store-documents-online-pd/kngfiagmlcaajbgnmeaijafgaekfhiab,181,pdf,Chrome
