job_name,job_id,job_url,listing_type,company,location,search_rank
CDI - Chargé de Clientèle Digital (H/F),615a654f32a65035,https://www.indeed.fr/voir-emploi?jk=615a654f32a65035,organicJob,Publicis Media,Paris (75),343
Architecte big data (H/F),41ccf285056ce394,https://www.indeed.fr/voir-emploi?jk=41ccf285056ce394,organicJob,Ercom,Vélizy-Villacoublay (78),344
Responsable du pôle connaissance clients et marché H/F,56f3c94eb026a502,https://www.indeed.fr/voir-emploi?jk=56f3c94eb026a502,organicJob,KEOLIS,Paris (75),345
DNA Library Preparation Field Sales Specialist,974e962b3b93164f,https://www.indeed.fr/voir-emploi?jk=974e962b3b93164f,organicJob,Illumina Cambridge Limited,France,346
Application Specialist,7bd36da0c55fa744,https://www.indeed.fr/voir-emploi?jk=7bd36da0c55fa744,organicJob,QuintilesIMS,Boulogne-Billancourt (92),347
Stage Recherche & Développement - Formulation,d67e369a2fe9e73a,https://www.indeed.fr/voir-emploi?jk=d67e369a2fe9e73a,organicJob,UIC,France,348
Full stack developer Intern,bac647384b9e7624,https://www.indeed.fr/voir-emploi?jk=bac647384b9e7624,organicJob,Elum Energy,Paris 6e (75),349
"Scientist Données – Paris, France",d4059e5ad1b1440c,https://www.indeed.fr/voir-emploi?jk=d4059e5ad1b1440c,organicJob,Rockit Recruitment,Paris (75),350
Ingénieur Big Data H/F CDI Paris Activités informatiques 03/...,c21cc6fd92734eb0,https://www.indeed.fr/voir-emploi?jk=c21cc6fd92734eb0,organicJob,Alturion,France,351
Data Engineer F/H,38bf46279d27639b,https://www.indeed.fr/voir-emploi?jk=38bf46279d27639b,organicJob,1000MERCIS,Paris 9e (75),352
Senior Data Scientist (H/F),c5155a534352acf2,https://www.indeed.fr/voir-emploi?jk=c5155a534352acf2,organicJob,Thales,Gennevilliers (92),353
Industry Consultant - Automotive,0333c55910d4eed8,https://www.indeed.fr/voir-emploi?jk=0333c55910d4eed8,organicJob,Teradata,Antony (92),354
Research Scientist,2512e439a7d52a0a,https://www.indeed.fr/voir-emploi?jk=2512e439a7d52a0a,organicJob,Criteo,Paris (75),355
Stage de fin d’études Data Scientist,9bfd9ad68bb50888,https://www.indeed.fr/voir-emploi?jk=9bfd9ad68bb50888,organicJob,Businessdata consulting,Paris (75),356
Data Quality Analyst H/F,1b556ea46b601e69,https://www.indeed.fr/voir-emploi?jk=1b556ea46b601e69,organicJob,BNP Paribas,Issy-les-Moulineaux (92),357
Lead Développeur & Intégrateur,b5830d16464660f0,https://www.indeed.fr/voir-emploi?jk=b5830d16464660f0,organicJob,The CoSMo Company,Lyon 7e (69),358
Consultant Digital Worplace (Senior/MAnager),b43cc6458fec3d28,https://www.indeed.fr/voir-emploi?jk=b43cc6458fec3d28,organicJob,Saegus,Paris 8e (75),359
"Chef de Projet Stratégie, Data & Nouveaux Usages H/F",6ad8c80171caa611,https://www.indeed.fr/voir-emploi?jk=6ad8c80171caa611,organicJob,JCDecaux FR,Neuilly-sur-Seine (92),360
Research Scientist,a4e6727d460263a8,https://www.indeed.fr/voir-emploi?jk=a4e6727d460263a8,organicJob,Pearson,La Réunion,361
MOVPE growth researcher,50fac0acd7246091,https://www.indeed.fr/voir-emploi?jk=50fac0acd7246091,organicJob,Nokia,Nozay (91),362
DNA Library Preparation Field Sales Specialist - France,889fec2fb3e999d5,https://www.indeed.fr/voir-emploi?jk=889fec2fb3e999d5,organicJob,"Illumina, Inc.",Paris (75),363
Research engineer Satellite data mining,f94060e7b05ccf52,https://www.indeed.fr/voir-emploi?jk=f94060e7b05ccf52,organicJob,Centre National de Recherches Météorologiques,Toulouse (31),364
SOFTWARE DEVELOPMENT Engineer,53e56dea981f8f34,https://www.indeed.fr/voir-emploi?jk=53e56dea981f8f34,organicJob,Nokia,Lannion (22),365
DevOps,14eaae8e5c3fae38,https://www.indeed.fr/voir-emploi?jk=14eaae8e5c3fae38,organicJob,DJiT,Boulogne-Billancourt (92),366
Data Scientist H/F NOR-17-0032,bc4f028e1f1754fb,https://www.indeed.fr/voir-emploi?jk=bc4f028e1f1754fb,organicJob,ITALENT,Lille (59),367
Digital Architect,9ee031a2ea7dd13b,https://www.indeed.fr/voir-emploi?jk=9ee031a2ea7dd13b,organicJob,ALSTOM,Saint-Ouen (93),368
Chef de projet Big Data F/H,4d2258da52413fd4,https://www.indeed.fr/voir-emploi?jk=4d2258da52413fd4,organicJob,ITNOVEM,Saint-Denis (93),369
Ingénieur Systèmes et Réseau (H/F),4b47f2a2b5708702,https://www.indeed.fr/voir-emploi?jk=4b47f2a2b5708702,organicJob,LeGuide Group,Paris (75),370
"Medical Scientist, Hepatitis",ced48324ddf9913d,https://www.indeed.fr/voir-emploi?jk=ced48324ddf9913d,organicJob,Gilead,Paris (75),371
"Medical Scientist Oncology, France",881f448302b2fdec,https://www.indeed.fr/voir-emploi?jk=881f448302b2fdec,organicJob,Gilead,Paris (75),372
Researcher,25794d0b6e5b8238,https://www.indeed.fr/voir-emploi?jk=25794d0b6e5b8238,organicJob,Shift Technology,Paris (75),373
Data Scientist fan de big data - H/F,ab97a0a2d335293a,https://www.indeed.fr/voir-emploi?jk=ab97a0a2d335293a,organicJob,Bluecoders.io,Paris 2e (75),374
Consultant Data Scientist confirmé H/F,e2a6a2496beadfbc,https://www.indeed.fr/voir-emploi?jk=e2a6a2496beadfbc,organicJob,,Hauts-de-Seine,375
Business Developer dans une startup en forte croissance | 40...,bf39ffaed0ae52af,https://www.indeed.fr/voir-emploi?jk=bf39ffaed0ae52af,organicJob,Plateforme Big data & Machine-learning,Paris (75),376
Détails,fa7092352f20b8f9,https://www.indeed.fr/voir-emploi?jk=fa7092352f20b8f9,organicJob,Polyconseil,Paris (75),377
Data Scientist Intelligence Artificielle et Machine Learning,a7ae74eada97e91c,https://www.indeed.fr/voir-emploi?jk=a7ae74eada97e91c,organicJob,Inteam - Recrutement digital,Paris 11e (75),378
CRM Manager,8a0c21bc80df0b0f,https://www.indeed.fr/voir-emploi?jk=8a0c21bc80df0b0f,organicJob,MANOMANO,Paris 16e (75),379
Maître Jedi de la Data Science,20685e9ba80027d8,https://www.indeed.fr/voir-emploi?jk=20685e9ba80027d8,organicJob,Bluecoders.io,Paris 15e (75),380
Chef de projet CRM et Data,59ee006192698784,https://www.indeed.fr/voir-emploi?jk=59ee006192698784,organicJob,Banque/Assurance,Gennevilliers (92),381
Data Scientist Canada,1d892f26de6e1180,https://www.indeed.fr/voir-emploi?jk=1d892f26de6e1180,organicJob,Intersec,La Défense (92),382
Healthier Choice Senior Scientist (H/F) Palaiseau,6753249dd81d727c,https://www.indeed.fr/voir-emploi?jk=6753249dd81d727c,organicJob,DANONE,Palaiseau (91),383
Industry Consultant - Insurance,6eef20817ea577ed,https://www.indeed.fr/voir-emploi?jk=6eef20817ea577ed,organicJob,Teradata,Antony (92),384
"Lead Data Scientist – Paris, France – B2B SaaS Company",d86c1397eb13a1af,https://www.indeed.fr/voir-emploi?jk=d86c1397eb13a1af,organicJob,Rockit Recruitment,Paris (75),385
Consultants Junior et Senior en contrat VIE Belgique H/F,d4c0d4cb0bddebb2,https://www.indeed.fr/voir-emploi?jk=d4c0d4cb0bddebb2,organicJob,Keyrus,France,386
Senior Biostatistician,82b4c51edacdb61d,https://www.indeed.fr/voir-emploi?jk=82b4c51edacdb61d,organicJob,GCE Solutions,Eu (76),387
Développeur Back-end PHP/ Node.js / Scala (H/F),e65deda48f6d2240,https://www.indeed.fr/voir-emploi?jk=e65deda48f6d2240,organicJob,iAdvize,Nantes (44),388
"Machine Learning / Signal Processing, NILM Scientist",fe5aff7f519c16f9,https://www.indeed.fr/voir-emploi?jk=fe5aff7f519c16f9,organicJob,Luko,Paris (75),389
Manager Conseil Big Data H/F (Paris),b7fb7be350f370e1,https://www.indeed.fr/voir-emploi?jk=b7fb7be350f370e1,organicJob,Keyrus,Paris (75),390
Offre de Stage de fin d’études Consultant(e) Data Science,abf093d791187a97,https://www.indeed.fr/voir-emploi?jk=abf093d791187a97,organicJob,Businessdata consulting,Paris (75),391
Technical Solution Architect / Architecte Solution,188e69a1649e45bb,https://www.indeed.fr/voir-emploi?jk=188e69a1649e45bb,organicJob,C3 IoT,Paris (75),392
Ingénieur Big Data H/F,54b66f3393d21915,https://www.indeed.fr/voir-emploi?jk=54b66f3393d21915,organicJob,PMU,Paris (75),393
Architecte Big Data - H/F,0eb85625baa7f2dd,https://www.indeed.fr/voir-emploi?jk=0eb85625baa7f2dd,organicJob,UpSourcing,France,394
Data Scientist Senior H/F (Lyon),6df665e182104504,https://www.indeed.fr/voir-emploi?jk=6df665e182104504,organicJob,Keyrus,Lyon (69),395
"BACK END DEVELOPER (POSTGRESQL, PYTHON)",41226823764290f9,https://www.indeed.fr/voir-emploi?jk=41226823764290f9,organicJob,Institut des Systèmes Complexes Paris Île-de-Franc...,Paris 13e (75),396
Software Engineer - Applications (Paris),5255640b65649a8c,https://www.indeed.fr/voir-emploi?jk=5255640b65649a8c,organicJob,C3 IoT,Paris (75),397
Inside Sales Representative - EMEA,558d917c000739a3,https://www.indeed.fr/voir-emploi?jk=558d917c000739a3,organicJob,Nanostring Technologies,France,398
Consultant SAS H/F,ae848912f88262db,https://www.indeed.fr/voir-emploi?jk=ae848912f88262db,organicJob,CGI,Toulouse (31),399
Data Scientist Senior (H/F),cdb293c2fcdc6be5,https://www.indeed.fr/voir-emploi?jk=cdb293c2fcdc6be5,organicJob,OpenSourcing,Toulon (83),400
Alternance - Data Scientist-(H/F),a3a92b93dd567d9c,https://www.indeed.fr/voir-emploi?jk=a3a92b93dd567d9c,organicJob,Société Générale,Hauts-de-Seine,401
Alternance - Chargé d'animation communauté data scientists-(...,a1f2cac9ed427b71,https://www.indeed.fr/voir-emploi?jk=a1f2cac9ed427b71,organicJob,Société Générale,Hauts-de-Seine,402
Stage LMG : Etudes Amont Cloudification (H/F),bd7b78f3534b4e54,https://www.indeed.fr/voir-emploi?jk=bd7b78f3534b4e54,organicJob,Nokia,Lannion (22),403
Think Big Solution Architect,49351847566d363b,https://www.indeed.fr/voir-emploi?jk=49351847566d363b,organicJob,Teradata,Antony (92),404
Consultant Data Scientist confirmé H/F,4890fb9ffafde061,https://www.indeed.fr/voir-emploi?jk=4890fb9ffafde061,organicJob,Capgemini,Hauts-de-Seine,405
ARCHITECTE BIG DATA H/F,d5ab8706cccc6ca4,https://www.indeed.fr/voir-emploi?jk=d5ab8706cccc6ca4,organicJob,Sogeti France,Issy-les-Moulineaux (92),406
Clinical Project Manager,34d59a308baefe1c,https://www.indeed.fr/voir-emploi?jk=34d59a308baefe1c,organicJob,AB SCIENCE,Paris (75),407
ARCHITECTE BIG DATA H/F,5dcc36657af95e13,https://www.indeed.fr/voir-emploi?jk=5dcc36657af95e13,organicJob,Sogeti,France,408
Consultant Senior Analytics secteur bancaire H/F,8bf1dafa13e72f66,https://www.indeed.fr/voir-emploi?jk=8bf1dafa13e72f66,organicJob,EY,Paris (75),409
"Director, Pharmacometrics",5bd516512b6ca87f,https://www.indeed.fr/voir-emploi?jk=5bd516512b6ca87f,organicJob,SSC,Paris (75),410
Consultant(e) Big data et Business Analytics confirmé(e),11b7df71db3dd5e8,https://www.indeed.fr/voir-emploi?jk=11b7df71db3dd5e8,organicJob,Groupe Onepoint,Paris (75),411
AMOA Marketing / CRM (H/F),4c544b0058dc16cc,https://www.indeed.fr/voir-emploi?jk=4c544b0058dc16cc,organicJob,Groupe Estia,Paris (75),412
Développeur (Big Data) H/F,12428b721be5cbbd,https://www.indeed.fr/voir-emploi?jk=12428b721be5cbbd,organicJob,Generali France,Saint-Denis (93),413
Gestionnaire de Campagnes Marketing Digital,e35d9bc38013c53e,https://www.indeed.fr/voir-emploi?jk=e35d9bc38013c53e,organicJob,soft.computing,France,414
Demand digitization expert H/F,1801c3017fbe7233,https://www.indeed.fr/voir-emploi?jk=1801c3017fbe7233,organicJob,Schneider Electric,Rueil-Malmaison (92),415
Ingénieur d’affaires Datamining h/f,c05153ed3156a602,https://www.indeed.fr/voir-emploi?jk=c05153ed3156a602,organicJob,Coheris,Suresnes (92),416
Lead Data Engineer (H/F),e40c035ff13d1970,https://www.indeed.fr/voir-emploi?jk=e40c035ff13d1970,organicJob,Ercom,Vélizy-Villacoublay (78),417
Spécialistes Big Data Software et Services H/F,30ba7c4d1d97ec07,https://www.indeed.fr/voir-emploi?jk=30ba7c4d1d97ec07,organicJob,FastConnect,Bezons (95),418
Webmarketing @ 580 start-ups possibles - CDI,83efbb0571dd7538,https://www.indeed.fr/voir-emploi?jk=83efbb0571dd7538,organicJob,Ignition Program,Paris (75),419
Chef de projet Data Science H/F,3c6af866166f1af2,https://www.indeed.fr/voir-emploi?jk=3c6af866166f1af2,organicJob,Groupama,Saint-Denis (93),420
Développeur fullstack,efe4aaa40f8ba450,https://www.indeed.fr/voir-emploi?jk=efe4aaa40f8ba450,organicJob,Sublime Skinz,Paris (75),421
Ingénieur BIG DATA (H/F),05c176d830b902c1,https://www.indeed.fr/voir-emploi?jk=05c176d830b902c1,organicJob,Voyages SNCF,Paris (75),422
Data scientist senior F/H,d23ee27ed02a0f62,https://www.indeed.fr/voir-emploi?jk=d23ee27ed02a0f62,organicJob,Orange,Arcueil (94),423
Senior Machine Learner/Data Scientist,0a719d2d038576ef,https://www.indeed.fr/voir-emploi?jk=0a719d2d038576ef,organicJob,Continental,Toulouse (31),424
Attribution Modeling & Media Effectiveness Expert,ce9f2cbe376b18be,https://www.indeed.fr/voir-emploi?jk=ce9f2cbe376b18be,organicJob,Fifty Five,Paris (75),425
Consultant expert Data Engeneer HADOOP / Freelance,0c142660b58e2bd7,https://www.indeed.fr/voir-emploi?jk=0c142660b58e2bd7,organicJob,PRAXELMAN,Paris (75),426
Formulation Scientist - Dow Agrosciences,74229df0fba5a5c1,https://www.indeed.fr/voir-emploi?jk=74229df0fba5a5c1,organicJob,The Dow Chemical Company,Drusenheim (67),427
TECHNICAL LEADER DATAVIZ-(H/F),00eec3b9fbe45dfe,https://www.indeed.fr/voir-emploi?jk=00eec3b9fbe45dfe,organicJob,Société Générale,Val-de-Marne,428
Senior Data Engineer,33c2eb9046cd6511,https://www.indeed.fr/voir-emploi?jk=33c2eb9046cd6511,organicJob,ContentSquare,Paris (75),429
DATA SCIENTIST - SOFTWARE ENGINEER,65e4009acceed323,https://www.indeed.fr/voir-emploi?jk=65e4009acceed323,organicJob,Harnham,Paris (75),430
Advanced Analytics Specialist,50960a3fdf1a019c,https://www.indeed.fr/voir-emploi?jk=50960a3fdf1a019c,organicJob,Networking People,Paris (75),431
Lead Data Analyst (H/F) - CDI,63b9503001465abd,https://www.indeed.fr/voir-emploi?jk=63b9503001465abd,organicJob,Databerries,Paris (75),432
Data Scientist pour de la haute sécurité - H/F,ca3410a39be21753,https://www.indeed.fr/voir-emploi?jk=ca3410a39be21753,organicJob,Bluecoders.io,Paris (75),433
Manager / Senior Manager Digital & Innovation,ae51755bbfdfc478,https://www.indeed.fr/voir-emploi?jk=ae51755bbfdfc478,organicJob,PwC,Neuilly-sur-Seine (92),434
Chef de projet digital H/F,0de89a1e495ef5c5,https://www.indeed.fr/voir-emploi?jk=0de89a1e495ef5c5,organicJob,MRM // McCann,Clichy (92),435
Chief Marketing Officer (Paris),bc2b0ea2f128c1b7,https://www.indeed.fr/voir-emploi?jk=bc2b0ea2f128c1b7,organicJob,Stuart,Paris (75),436
Data Scientist confirmé | Site d’annonces 11M visiteurs | 50...,e78854b1206e8d54,https://www.indeed.fr/voir-emploi?jk=e78854b1206e8d54,organicJob,Data Recrutement : rejoignez une entreprise en for...,Paris (75),437
Senior Data Engineer (M/F),8b973c3150e50dcc,https://www.indeed.fr/voir-emploi?jk=8b973c3150e50dcc,organicJob,Dailymotion,Paris (75),438
Data Scientist expérimenté - Finance & Assurance,8a9fcd993d34a604,https://www.indeed.fr/voir-emploi?jk=8a9fcd993d34a604,organicJob,Silkhom,Paris (75),439
DIRECTEUR DATA SCIENCE,ffaf88e9c99857bc,https://www.indeed.fr/voir-emploi?jk=ffaf88e9c99857bc,organicJob,Harnham,Paris (75),440
Responsable Data Analytics (H/F),0ee4e28a28aa03ec,https://www.indeed.fr/voir-emploi?jk=0ee4e28a28aa03ec,organicJob,Clémentine International,Paris (75),441
Full Stack Software Engineer,25db178f5230cb0f,https://www.indeed.fr/voir-emploi?jk=25db178f5230cb0f,organicJob,MFG Labs,Paris 9e (75),442
Doctorant PhD Postdoc - data scientist Big data (H/F),7423f2327a1ff2df,https://www.indeed.fr/voir-emploi?jk=7423f2327a1ff2df,organicJob,EXTERNATIC,Nantes (44),443
Data Engineer Expert (H/F) / Freelance,e2186c2ba2900ed5,https://www.indeed.fr/voir-emploi?jk=e2186c2ba2900ed5,organicJob,LOGTEAM,Paris,444
Senior Research Scientist,dcb6a33423e69190,https://www.indeed.fr/voir-emploi?jk=dcb6a33423e69190,organicJob,Pearson,La Réunion,445
Ingénieur d’Affaires Confirmé (H/F),b476e00df442496f,https://www.indeed.fr/voir-emploi?jk=b476e00df442496f,organicJob,Cirruseo,Paris (75),446
Chargé(e) de mission Marketing / Communication,1e589d058332c1b2,https://www.indeed.fr/voir-emploi?jk=1e589d058332c1b2,organicJob,DEEPKI,Paris 18e (75),447
Responsable Architecture des Données,37d70df9ec241838,https://www.indeed.fr/voir-emploi?jk=37d70df9ec241838,organicJob,Lectra,Cestas (33),448
Développeur Big Data / Freelance,53bd85c008040675,https://www.indeed.fr/voir-emploi?jk=53bd85c008040675,organicJob,LOGTEAM,Neuilly-sur-Seine (92),449
Consultant Finance d’entreprise en contrat VIE Belgique H/F,d5f2f8dd936cc6e6,https://www.indeed.fr/voir-emploi?jk=d5f2f8dd936cc6e6,organicJob,Keyrus,France,450
TECHNICAL LEADER SENIOR HADOOP / BIG DATA-(H/F),6d107df363427c16,https://www.indeed.fr/voir-emploi?jk=6d107df363427c16,organicJob,Société Générale,Val-de-Marne,451
Développeur Big Data,c54e1b21c2936401,https://www.indeed.fr/voir-emploi?jk=c54e1b21c2936401,organicJob,,Neuilly-sur-Seine (92),452
"Ingénieur Informatique Industrielle, interfaces BigData sur...",6dc378d5cd0bf2d4,https://www.indeed.fr/voir-emploi?jk=6dc378d5cd0bf2d4,organicJob,ACTIVUS-Services,Paris (75),453
Ingénieur études - développement PYTHON Confirmé H/F,08d8bbb91be5b310,https://www.indeed.fr/voir-emploi?jk=08d8bbb91be5b310,organicJob,Eurogiciel,Rennes (35),454
Back End Engineer - Core Exchange,3cb536ae02ec102c,https://www.indeed.fr/voir-emploi?jk=3cb536ae02ec102c,organicJob,Dailymotion,Paris (75),455
Innovation Business Analyst H/F,27175baeb7d72509,https://www.indeed.fr/voir-emploi?jk=27175baeb7d72509,organicJob,Edgar People,Paris (75),456
Deep Learning Researcher,968bcebf0676cbda,https://www.indeed.fr/voir-emploi?jk=968bcebf0676cbda,organicJob,Big Cloud,Paris (75),457
SOFTWARE TEST Engineer,253bad2e8fb7de0c,https://www.indeed.fr/voir-emploi?jk=253bad2e8fb7de0c,organicJob,Nokia,Lannion (22),458
Ingénieur Big data H/F,19d9f90cee20b45a,https://www.indeed.fr/voir-emploi?jk=19d9f90cee20b45a,organicJob,IQ Analytics,Paris (75),459
Customer Solutions Engineer (Paris),8f59c1b6c002b141,https://www.indeed.fr/voir-emploi?jk=8f59c1b6c002b141,organicJob,Stuart,Paris (75),460
Développeur confirmé BI Hortonworks / Freelance,3826e6136f188ebd,https://www.indeed.fr/voir-emploi?jk=3826e6136f188ebd,organicJob,HitBiz,Toulouse (31),461
"Business Intelligence, Solution Manager",f88a0319dd8be00f,https://www.indeed.fr/voir-emploi?jk=f88a0319dd8be00f,organicJob,Amadeus,Nice (06),462
Dietary dynamics senior scientist H/F Palaiseau,0c0816ac3536c756,https://www.indeed.fr/voir-emploi?jk=0c0816ac3536c756,organicJob,DANONE,Palaiseau (91),463
Développeur Full Stack (PHP-Angular) H/F,d83960b266d91426,https://www.indeed.fr/voir-emploi?jk=d83960b266d91426,organicJob,Mymedia,Levallois-Perret (92),464
Ingénieur Data DevOps H/F,2990699ce13a9903,https://www.indeed.fr/voir-emploi?jk=2990699ce13a9903,organicJob,CS Communication & Systèmes,Toulouse (31),465
Architecte Big Data - F/H,e816aae247f2d7c2,https://www.indeed.fr/voir-emploi?jk=e816aae247f2d7c2,organicJob,UPSOURCING,Paris 1er (75),466
Staff Research Scientist,b56d78f83062b2b4,https://www.indeed.fr/voir-emploi?jk=b56d78f83062b2b4,organicJob,Criteo,Paris (75),467
Responsable Data et Analyses - SGDBF Siège - CDI (H/F),7ac68ff7fa8937e6,https://www.indeed.fr/voir-emploi?jk=7ac68ff7fa8937e6,organicJob,SAINT-GOBAIN,Paris (75),468
UI/UX Designer (H/F),f42dc4da7c01ceff,https://www.indeed.fr/voir-emploi?jk=f42dc4da7c01ceff,organicJob,iAdvize,Nantes (44),469
Associate Business Analyst - FusionCapital,0ca1e7ba8e77abcf,https://www.indeed.fr/voir-emploi?jk=0ca1e7ba8e77abcf,organicJob,Misys,Paris (75),470
"Senior / Principal Biostatistician - Manchester, UK",fd653c493381ec57,https://www.indeed.fr/voir-emploi?jk=fd653c493381ec57,organicJob,GCE Solutions,Eu (76),471
Junior Supply Chain Scientist,a6ed83ddd58964c2,https://www.indeed.fr/voir-emploi?jk=a6ed83ddd58964c2,organicJob,LOKAD,Paris (75),472
CDI - Développeur Full Stack – Skello,222a4e870d320807,https://www.indeed.fr/voir-emploi?jk=222a4e870d320807,organicJob,SKELLO,Bis (GP),473
Product Manager (H/F),0a2cd4365cd034ce,https://www.indeed.fr/voir-emploi?jk=0a2cd4365cd034ce,organicJob,iAdvize,Nantes (44),474
Digital partnerships developer,fd70e71b818b7a95,https://www.indeed.fr/voir-emploi?jk=fd70e71b818b7a95,organicJob,Roland Berger,Paris (75),475
Digital Projects Management H/F,5c0cbb75686b405c,https://www.indeed.fr/voir-emploi?jk=5c0cbb75686b405c,organicJob,General Electric,Paris (75),476
Manager Pole Formation (H/F),e7e5d2710c2e5314,https://www.indeed.fr/voir-emploi?jk=e7e5d2710c2e5314,organicJob,Dynacentrix,Neuilly-sur-Seine (92),477
Demand digitization expert H/F,69c0def1b476ea82,https://www.indeed.fr/voir-emploi?jk=69c0def1b476ea82,organicJob,,Hauts-de-Seine,478
Avant-Vente Logiciel - SaaS Technical Presales,f8b2294f7c43db83,https://www.indeed.fr/voir-emploi?jk=f8b2294f7c43db83,organicJob,SPARKS AND CALIBER,Lyon (69),479
TRES URGENT- CONSULTANT BI - TOULOUSE - 3 MOIS RECONDUCTIBLE...,e12a8169335a7fbb,https://www.indeed.fr/voir-emploi?jk=e12a8169335a7fbb,organicJob,ALLEGIS GROUP,Toulouse (31),480
Stage Data Scientist - HF,5dc4d4edee502379,https://www.indeed.fr/voir-emploi?jk=5dc4d4edee502379,organicJob,UNIVERSAL MEDICA,Saint-Cloud (92),481
INGéNIEUR BIG DATA - ENVIRONNEMENT SCALA/SPARK,3adfcb2370c1e646,https://www.indeed.fr/voir-emploi?jk=3adfcb2370c1e646,organicJob,Harnham,Paris (75),482
Senior Business Consultant - Retail,ef85588de973f748,https://www.indeed.fr/voir-emploi?jk=ef85588de973f748,organicJob,Teradata,Antony (92),483
Architecte Big Data,2ecea28b78901564,https://www.indeed.fr/voir-emploi?jk=2ecea28b78901564,organicJob,Huxley Associates,Paris (75),484
Data Engineer Expert (H/F),45937e4a9851e5a7,https://www.indeed.fr/voir-emploi?jk=45937e4a9851e5a7,organicJob,LOGTEAM,Paris,485
CHEF DE PROJET PLATEFORME IOT (F/H),2ead1592d1d73bd1,https://www.indeed.fr/voir-emploi?jk=2ead1592d1d73bd1,organicJob,Expectra.fr,Courbevoie (92),486
Research Scientist (M/W),5cd6be9de1d19715,https://www.indeed.fr/voir-emploi?jk=5cd6be9de1d19715,organicJob,ILL,Grenoble (38),487
Responsable Pôle Optimisations et prévisions H/F NOR-17-0031,bc8707bfc51d013a,https://www.indeed.fr/voir-emploi?jk=bc8707bfc51d013a,organicJob,ITALENT,Villeneuve-d'Ascq (59),488
Développeur Big Data,34b775415d450809,https://www.indeed.fr/voir-emploi?jk=34b775415d450809,organicJob,LOGTEAM,Neuilly-sur-Seine (92),489
Senior Business Consultant - Marketing,75449f3b18f984f8,https://www.indeed.fr/voir-emploi?jk=75449f3b18f984f8,organicJob,Teradata,Antony (92),490
DATA SCIENTIST H/F,1519c088b959e84f,https://www.indeed.fr/voir-emploi?jk=1519c088b959e84f,organicJob,Forum Emploi-Formation-Alternance: Talents Handica...,Issy-les-Moulineaux (92),491
Senior Back End Engineer - Core Exchange,86f89fbfb48eae22,https://www.indeed.fr/voir-emploi?jk=86f89fbfb48eae22,organicJob,Dailymotion,Paris (75),492
Lead Data Engineer F/H,291d652c043185df,https://www.indeed.fr/voir-emploi?jk=291d652c043185df,organicJob,ENGINEERING RESEAUX COMMUNICATIONS,Vélizy-Villacoublay (78),493
Senior Quality Assurance Engineer,9e0cdccb70a09cf4,https://www.indeed.fr/voir-emploi?jk=9e0cdccb70a09cf4,organicJob,Life Sciences & Diagnostics,Arras (62),494
TEMPO Beamline Manager,f7e65b383ebe388d,https://www.indeed.fr/voir-emploi?jk=f7e65b383ebe388d,organicJob,Synchrotron SOLEIL,Gif-sur-Yvette (91),495
"Manager, Data Science",e8328ebe8f9a1c54,https://www.indeed.fr/voir-emploi?jk=e8328ebe8f9a1c54,organicJob,Amadeus,Nice (06),496
Senior Quality Assurance Engineer,ee7a4d326d201449,https://www.indeed.fr/voir-emploi?jk=ee7a4d326d201449,organicJob,Radiometer America Inc.,Arras (62),497
Chef de projet Big Data H/F,a6df85f05dd27caf,https://www.indeed.fr/voir-emploi?jk=a6df85f05dd27caf,organicJob,ITNOVEM,Saint-Denis (93),498
Senior Quality Assurance Engineer,5cbab4f5323ec5b6,https://www.indeed.fr/voir-emploi?jk=5cbab4f5323ec5b6,organicJob,"Beckman Coulter, Inc.",Arras (62),499
SENIOR DATA SCIENTIST - NLU (NATURAL LANGAGE UNDERSTANDING),0cd9c5a2e0ba399e,https://www.indeed.fr/voir-emploi?jk=0cd9c5a2e0ba399e,organicJob,Harnham,Paris (75),500
Team Leader Big Data H/F - Cabinet de conseil,0081315cb9cdc127,https://www.indeed.fr/voir-emploi?jk=0081315cb9cdc127,organicJob,Michael Page,Paris (75),501
Manager RH et SIRH H/F (Paris),ac532eddcb377a56,https://www.indeed.fr/voir-emploi?jk=ac532eddcb377a56,organicJob,Keyrus Management,Paris (75),502
TECHNICAL LEADER SENIOR HADOOP / BIG DATA-(H/F),77c5e780912ba1ae,https://www.indeed.fr/voir-emploi?jk=77c5e780912ba1ae,organicJob,Group Corporate Functions,Val-de-Marne,503
Think Big Senior Software Engineer,93aabdc705a2e52e,https://www.indeed.fr/voir-emploi?jk=93aabdc705a2e52e,organicJob,Teradata,Antony (92),504
Ingénieur Automatisation / DevOps,9c33153a6dfa0467,https://www.indeed.fr/voir-emploi?jk=9c33153a6dfa0467,organicJob,Edjing,Boulogne-Billancourt (92),505
Consultant Junior Finance d’entreprise H/F (Paris),81ff74aaccc44f5b,https://www.indeed.fr/voir-emploi?jk=81ff74aaccc44f5b,organicJob,Keyrus Management,Paris (75),506
Développeur BIG DATA F/H,40aa54a539c5e83a,https://www.indeed.fr/voir-emploi?jk=40aa54a539c5e83a,organicJob,ANAYA,Paris 1er (75),507
"Developer (algorithmics, maths and UI)",8e98877374a324f0,https://www.indeed.fr/voir-emploi?jk=8e98877374a324f0,organicJob,Smart AdServer,Paris 9e (75),508
Chargé Ressources Humaine H/F (VIE Belgique),6027ddd6c7fd5272,https://www.indeed.fr/voir-emploi?jk=6027ddd6c7fd5272,organicJob,Keyrus Management,Paris 6e (75),509
